"Test Number"|"CAS Number "|" Chemical Name"|"Chemical Grade"|"Chemical Analysis"|"Test Method"|" Chemical Purity Mean Op "|" Chemical Purity Mean(%) "|" Chemical Purity Min Op "|" Chemical Purity Min(%) "|" Chemical Purity Max Op "|" Chemical Purity Max(%)"|"Species Scientific Name "|" Species Common Name"|"Species Kingdom "|" Species Phylum "|" Species Sub Phylum "|" Species Superclass "|" Species Class "|" Species Order "|" Species Family "|" Species Genus "|" Species "|" Variety"|"Species Group"|"Organism Lifestage"|" Organism Age Mean Op "|" Organism Age Mean "|" Organism Age Min Op "|" Organism Age Min "|" Organism Age Max Op "|" Organism Age Max "|" Age Units"|"Organism Source"|" Organism Initial Weight Mean Op "|" Organism Initial Weight Mean "|" Organism Initial Weight Min Op "|" Organism Initial Weight Min "|" Organism Initial Weight Max Op "|" Organism Initial Weight Max "|" Organism Initial Weight Units"|Gender|"Organism Comment"|"Exposure Type"|"Media Type"|"Test Location"|"Number of Doses"|"Conc 1 Type (Author) "|" Conc 1 Mean Op (Author) "|" Conc 1 Mean (Author) "|" Conc 1 Min Op (Author) "|" Conc Min 1 (Author) "|" Conc 1 Max Op (Author) "|" Conc 1 Max (Author) "|" Conc 1 Units (Author) "|" Conc 2 Type (Author) "|" Conc 2 Mean Op (Author) "|" Conc 2 Mean (Author) "|" Conc 2 Min Op (Author) "|" Conc Min 2 (Author) "|" Conc 2 Max Op (Author) "|" Conc 2 Max (Author) "|" Conc 2 Units (Author) "|" Conc 3 Type (Author) "|" Conc 3 Mean Op (Author) "|" Conc 3 Mean (Author) "|" Conc 3 Min Op (Author) "|" Conc Min 3 (Author) "|" Conc 3 Max Op (Author) "|" Conc 3 Max (Author) "|" Conc 3 Units (Author)"|"Conc 1 Type (Standardized) "|" Conc 1 Mean Op (Standardized) "|" Conc 1 Mean (Standardized) "|" Conc 1 Min Op (Standardized) "|" Conc Min 1 (Standardized) "|" Conc 1 Max Op (Standardized) "|" Conc 1 Max (Standardized) "|" Conc 1 Units (Standardized) "|" Conc 2 Type (Standardized) "|" Conc 2 Mean Op (Standardized) "|" Conc 2 Mean (Standardized) "|" Conc 2 Min Op (Standardized) "|" Conc Min 2 (Standardized) "|" Conc 2 Max Op (Standardized) "|" Conc 2 Max (Standardized) "|" Conc 2 Units (Standardized) "|" Conc 3 Type (Standardized) "|" Conc 3 Mean Op (Standardized) "|" Conc 3 Mean (Standardized) "|" Conc 3 Min Op (Standardized) "|" Conc Min 3 (Standardized) "|" Conc 3 Max Op (Standardized) "|" Conc 3 Max (Standardized) "|" Conc 3 Units (Standardized)"|Effect|"Effect Measurement"|"EE Comment"|Endpoint|"Response Site"|"Statistical Significance "|" Significance Level Mean Op "|" Significance Level Mean "|" Significance Level Min Op "|" Significance Level Min "|" Significance Level Max Op "|" Significance Level Max"|" Observed Duration Mean Op (Days) "|" Observed Duration Mean (Days) "|" Observed Duration Min Op (Days) "|" Observed Duration Min (Days) "|" Observed Duration Max Op (Days) "|" Observed Duration Max (Days) "|" Observed Duration Units (Days)"|"Chemical Formulation"|"Chemical Comment"|"Species NCBI TaxID"|Control|"Test Type"|Doses|"Experimental Design"|"Other Effects"|"Result Comment"|" Temperature Mean Op "|" Temperature Mean "|" Temperature Min Op "|" Temperature Min "|" Temperature Max Op "|" Temperature Max "|" Temperature Units"|" Dissolved Oxygen Mean Op "|" Dissolved Oxygen Mean "|" Dissolved Oxygen Min Op "|" Dissolved Oxygen Min "|" Dissolved Oxygen Max Op "|" Dissolved Oxygen Max "|" Dissolved Oxygen Units"|" pH Mean Op "|" pH Mean "|" pH Min Op "|" pH Min "|" pH Max Op "|" pH Max"|" Conductivity Mean Op "|" Conductivity Mean "|" Conductivity Min Op "|" Conductivity Min "|" Conductivity Max Op "|" Conductivity Max "|" Conductivity Units"|"General Comments"|"Author "|" Reference Number "|" Title "|" Source "|" Publication Year"|
1089947|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Not reported|Not reported|Not coded||99||NR||NR|Ameiurus melas|Black Bullhead|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Siluriformes|Ictaluridae|Ameiurus|melas||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|1.2G|Static|Fresh water|Lab|NR|Active ingredient||4.8||3.4||6.8|AI ug/L|||||||||||||||||Active ingredient||0.0048||0.0034||0.0068|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Pure|TECHNICAL MATERIAL|219545|Concurrent control|Not coded|||| ||18|||||C|||||||NR||7.1|||||||||||NR|   |Mayer,F.L.,Jr., and M.R. Ellersieck|6797|Manual of Acute Toxicity: Interpretation and Data Base for 410 Chemicals and 66 Species of Freshwater Animals|USDI Fish and Wildlife Service, Publication No.160, Washington, DC:505 p.|1986|
1081263|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Not reported|Unmeasured|Not coded||NR||NR||NR|Tinca tinca|Tench|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Tinca|tinca||Fish|Fry||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Aquatic - not reported|Fresh water|Lab|NR|Formulation||370||NR||NR|ug/L|||||||||||||||||Formulation||0.37||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|27717|Not reported|Not coded|||| |||||||NR|||||||NR|||||||||||||NR|   |Knapek,R., and S. Lakota|6270|Biological Testing to Determine Toxic Effects of Pesticides in Water (Einige Biotests zur Untersuchung der Toxischen Wirkung von Pestiziden im Wasser)|Tagungsber. Akad. Landwirtschaftswiss. DDR126:105-109|1974|
1010972|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Not reported|Unmeasured|Not coded||50||NR||NR|Rasbora heteromorpha|Harlequinfish, Red Rasbora|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Rasbora|heteromorpha||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|1.3-3 CM|Renewal|Fresh water|Lab|NR|Formulation||10700||NR||NR|ug/L|||||||||||||||||Formulation||10.7||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50*|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Pure|DDT, PASTE|432397|Not reported|Not coded||IONIC COMPOSITION OF DILUTION H2O|| CONTR/FOLLOWED STANDARD METHODS// ||20|||||C|||||||NR||7.2|||||||||||NR|   CONTR/FOLLOWED STANDARD METHODS// |Alabaster,J.S.|542|Survival of Fish in 164 Herbicides, Insecticides, Fungicides, Wetting Agents and Miscellaneous Substances|Int. Pest Control11(2): 29-35|1969|
1135936|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Not reported|Unmeasured|Not coded||NR||NR||NR|Pseudosphromenus cupanus|Spike-tailed Paradise Fish |Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Osphronemidae|Pseudosphromenus|cupanus||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|20-28 MM STD LENGTH|Static|Fresh water|Lab|NR|Formulation||2813||NR||NR|ug/L|||||||||||||||||Formulation||2.813||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|25 EC|209240|Concurrent control|Not coded|||TOXIC BEH SYMPTOMS DESCR| NOT FED// |||||||NR|||||||NR|||||||||||||NR|   NOT FED// |Jacob,S.S., N.B. Nair, and N.K. Balasubramanian|11081|Toxicity of Certain Pesticides Found in the Habitat to the Larvivorous Fishes Aplocheilus lineatus (Cuv. & Val.) and Macropodus cupanus (Cuv. & Val.)|Proc. Indian Acad. Sci. Anim. Sci.91(3): 323-328|1982|
1089987|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Not reported|Not reported|Not coded||99||NR||NR|Micropterus salmoides|Largemouth Bass|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Centrarchidae|Micropterus|salmoides||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|0.8G|Static|Fresh water|Lab|NR|Active ingredient||1.5||0.9||2.4|AI ug/L|||||||||||||||||Active ingredient||0.0015||0.0009||0.0024|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Pure|TECHNICAL MATERIAL|27706|Concurrent control|Not coded|||| ||18|||||C|||||||NR||7.4|||||||||||NR|   |Mayer,F.L.,Jr., and M.R. Ellersieck|6797|Manual of Acute Toxicity: Interpretation and Data Base for 410 Chemicals and 66 Species of Freshwater Animals|USDI Fish and Wildlife Service, Publication No.160, Washington, DC:505 p.|1986|
1089912|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Not reported|Not reported|Not coded||99||NR||NR|Oncorhynchus clarkii|Cutthroat Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|clarkii||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|1.8 G|Static|Fresh water|Lab|NR|Active ingredient||11.3||9.4||13.6|AI ug/L|||||||||||||||||Active ingredient||0.0113||0.0094||0.0136|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Pure|TECHNICAL MATERIAL|30962|Concurrent control|Not coded|||| ||9|||||C|||||||NR||7.4|||||||||||NR|   |Mayer,F.L.,Jr., and M.R. Ellersieck|6797|Manual of Acute Toxicity: Interpretation and Data Base for 410 Chemicals and 66 Species of Freshwater Animals|USDI Fish and Wildlife Service, Publication No.160, Washington, DC:505 p.|1986|
1010869|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Not reported|Unmeasured|Not coded||18||NR||NR|Rasbora heteromorpha|Harlequinfish, Red Rasbora|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Rasbora|heteromorpha||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|1.3-3 CM|Renewal|Fresh water|Lab|NR|Formulation||170||NR||NR|ug/L|||||||||||||||||Formulation||0.17||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50*|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Pure|DDT|432397|Not reported|Not coded||IONIC COMPOSITION OF DILUTION H2O|ALSO TESTED AMMONIUM SULPHAMATE| CONTR/FOLLOWED STANDARD METHODS// ||20|||||C|||||||NR||7.2|||||||||||NR|   CONTR/FOLLOWED STANDARD METHODS// |Alabaster,J.S.|542|Survival of Fish in 164 Herbicides, Insecticides, Fungicides, Wetting Agents and Miscellaneous Substances|Int. Pest Control11(2): 29-35|1969|
1052614|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Not reported|Unmeasured|Not coded||100||NR||NR|Gambusia affinis|Western Mosquitofish|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cyprinodontiformes|Poeciliidae|Gambusia|affinis||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|>25 MM|Not reported|Fresh water|Lab|NR|Active ingredient||19||NR||NR|ug/L|||||||||||||||||Active ingredient||0.019||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50/|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Pure|NR|33528|Insufficient|Not coded||PRETREATED 2.5 % NONIODIZED TABLE SALT TO AVOID TAIL ROT|COMPARISON TO PRE-EXPOSED RESISTANT ORGANISMS, TAIL ROT,/| O EFCT CONT/TOXICITY SYMPTOMS//ENDPT/PROBIT// ||28|||||C|||||||NR||7.8|||||||||||NR|   O EFCT CONT/TOXICITY SYMPTOMS//ENDPT/PROBIT// |Culley,D.D.,Jr., and D.E. Ferguson|3664|Patterns of Insecticide Resistance in the Mosquitofish, Gambusia affinis|J. Fish. Res. Board Can.26(9): 2395-2401|1969|
1089991|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Not reported|Not reported|Not coded||99||NR||NR|Perca flavescens|Yellow Perch|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Percidae|Perca|flavescens||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|1.4G|Static|Fresh water|Lab|NR|Active ingredient||9.0||7||11|AI ug/L|||||||||||||||||Active ingredient||0.009||0.007||0.011|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Pure|TECHNICAL MATERIAL|8167|Concurrent control|Not coded|||| ||18|||||C|||||||NR||7.1|||||||||||NR|   |Mayer,F.L.,Jr., and M.R. Ellersieck|6797|Manual of Acute Toxicity: Interpretation and Data Base for 410 Chemicals and 66 Species of Freshwater Animals|USDI Fish and Wildlife Service, Publication No.160, Washington, DC:505 p.|1986|
1010938|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Not reported|Unmeasured|Not coded||20||NR||NR|Rasbora heteromorpha|Harlequinfish, Red Rasbora|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Rasbora|heteromorpha||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|1.3-3 CM|Renewal|Fresh water|Lab|NR|Formulation||10||NR||NR|ug/L|||||||||||||||||Formulation||0.01||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50*|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Wettable Powder or Water Dispersible Powder|DDT|432397|Not reported|Not coded||IONIC COMPOSITION OF DILUTION H2O|| CONTR/FOLLOWED STANDARD METHODS// CARRIER/ACETONE// ||20|||||C|||||||NR||7.2|||||||||||NR|   CONTR/FOLLOWED STANDARD METHODS// CARRIER/ACETONE// |Alabaster,J.S.|542|Survival of Fish in 164 Herbicides, Insecticides, Fungicides, Wetting Agents and Miscellaneous Substances|Int. Pest Control11(2): 29-35|1969|
1030751|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Not reported|Unmeasured|Not coded||NR||NR||NR|Ameiurus melas|Black Bullhead|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Siluriformes|Ictaluridae|Ameiurus|melas||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|2.2 G|Static|Fresh water|Lab|NR|Formulation||20.0||13.3||30.0|ug/L|||||||||||||||||Formulation||0.02||0.0133||0.03|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|R|219545|Insufficient|Not coded|||BEH, SWIMMING ALTERATIONS, EQUILIB, COLORATION, MEAN LC50| CARRIER/ACETONE, 1 ML/L// SPEC/LOT 107 + 7 WEEKS MAINTENANCE IN HOLDING TANK// ||12|||||C|||||||NR|||||||||||||NR|   CARRIER/ACETONE, 1 ML/L// SPEC/LOT 107 + 7 WEEKS MAINTENANCE IN HOLDING TANK// |Marking,L.L.|2009|Evaluation of p,p'-DDT as a Reference Toxicant in Bioassays|Invest.Fish Control No.10, Resourc.Publ.No.14, Fish Wildl.Serv., Bur.Sport Fish Wildl., USDI, Washington, DC:10 p.|1966|
1030764|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Not reported|Unmeasured|Not coded||NR||NR||NR|Lepomis gibbosus|Pumpkinseed|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Centrarchidae|Lepomis|gibbosus||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|1.4 G|Static|Fresh water|Lab|NR|Formulation||6.7||5.7||7.8|ug/L|||||||||||||||||Formulation||0.0067||0.0057||0.0078|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|R|270329|Insufficient|Not coded|||BEH, SWIMMING ALTERATIONS, EQUILIB, COLORATION, MEAN LC50| CARRIER/ACETONE, 1 ML/L// SPEC/LOT 118 + 2 WEEKS MAINTENANCE IN HOLDING TANK// ||12|||||C|||||||NR|||||||||||||NR|   CARRIER/ACETONE, 1 ML/L// SPEC/LOT 118 + 2 WEEKS MAINTENANCE IN HOLDING TANK// |Marking,L.L.|2009|Evaluation of p,p'-DDT as a Reference Toxicant in Bioassays|Invest.Fish Control No.10, Resourc.Publ.No.14, Fish Wildl.Serv., Bur.Sport Fish Wildl., USDI, Washington, DC:10 p.|1966|
1139051|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Commercial grade|Unmeasured|Not coded||54.81||NR||NR|Clarias batrachus|Walking Catfish|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Siluriformes|Clariidae|Clarias|batrachus||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Active ingredient||18||NR||NR|ug/L|||||||||||||||||Active ingredient||0.018||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Pure|NR|59899|Insufficient|Not coded|||SAFE CONC, PESTICIDE REMOVAL| |||||||NR|||||||NR|||||||||||||NR|   |Kudesia,V.P., and N.P. Bali|11522|Study of Pesticides in Kalinadi River and Evaluation of Toxicity of Some Pesticides on Fish Clarias batrachus|Acta Cienc. Indica10(4): 245-254|1984|
1334541|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Analytical or technical grade|Unmeasured|Not coded||NR||NR||NR|Ptychocheilus oregonensis|Northern Squawfish|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Ptychocheilus|oregonensis||Fish|Juvenile||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|<5 G,WTINT|Static|Fresh water|Lab|>=6|Active ingredient||0.040||0.031||0.064|mg/L|||||||||||||||||Active ingredient||0.04||0.031||0.064|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|DDT|71769|Concurrent control|Not coded||UNIVERSITY OF IDAHO WELL-BASED SIMULATED WILLOW BEACH WATER|| CA/53.00* mg/L//MG/22.0* mg/L//NA/160* mg/L//SO4/350.34* mg/L//CL/104.58* mg/L//DNUM/>= 6//TESTID/81//||17|||||C|||||||NR||8.60*||||||1175.00*|||||umhos/cm|   CA/53.00* mg/L//MG/22.0* mg/L//NA/160* mg/L//SO4/350.34* mg/L//CL/104.58* mg/L//DNUM/>= 6//TESTID/81//|Beleau,M.H., and J.A. Bartosz|86404|Colorado River Fisheries Project Acute Toxicity of Selected Chemicals:  Data Base|In: Rep.No.6,Dep.of Fish.Resour.,Univ.of Idaho,Moscow,ID:243-254|1982|
1108430|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Not reported|Unmeasured|Not coded||NR||NR||NR|Gambusia affinis|Western Mosquitofish|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cyprinodontiformes|Poeciliidae|Gambusia|affinis||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Formulation||30||NR||NR|ug/L|||||||||||||||||Formulation||0.03||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50*|Not reported|Not applicable||NA||NA||NA||1.5||NR||NR|Day(s)|Not reported|T|33528|Insufficient|Not coded|||| CARRIER/ACETONE 1 %//CONTR/SOLVENT//HARD,PH/DILUTION H2O// CODE/TAP WATER// FISH COLLECTED FROM STATE COLLEGE, MISSISSIPPI, TO COMPARE RESISTANCE DUE TO PAST EXP// ||20|||||C|||||||NR||7.4/||/||/|||||||NR|   CARRIER/ACETONE 1 %//CONTR/SOLVENT//HARD,PH/DILUTION H2O// CODE/TAP WATER// FISH COLLECTED FROM STATE COLLEGE, MISSISSIPPI, TO COMPARE RESISTANCE DUE TO PAST EXP// |Ferguson,D.E., W.D. Cotton, D.T. Gardner, and D.D. Culley|8062|Tolerances to Five Chlorinated Hydrocarbon Insecticides in Two Species of Fish From a Transect of the Lower Mississippi River|J. Miss. Acad. Sci.11:239-245|1965|
1086200|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Not reported|Measured|Not coded||50||NR||NR|Barbus dorsalis|Two Spot African Barb|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Barbus|dorsalis||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|6-8.5 CM, 0.52-0.59 G|Static|Fresh water|Lab|NR|Active ingredient||86||NR||NR|ug/L|||||||||||||||||Active ingredient||0.086||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50*|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Wettable Powder or Water Dispersible Powder|NR||Satisfactory|Not coded||CL-, NH3-N, ALBUMINOID-N, NO3-N|EXCITATION, ATAXIA, JERKY MOVEMENTS, LAY ON SIDES, LOSS OF| O EFCT CONT/EQUILIBRIUM, SWIM ON BACKS, WATER SURFACING// CONTR/0 % MORT// ||||27.7||28.4|C||||6.08||6.55|mg/L||||8.20||8.55|||||||NR|   O EFCT CONT/EQUILIBRIUM, SWIM ON BACKS, WATER SURFACING// CONTR/0 % MORT// |Rao,T.S., S. Dutt, and K. Mangaiah|6722|TLM Values of Some Modern Pesticides to the Freshwater Fish - Puntius puckelli|Environ. Health (London)9:103-109|1967|
1030781|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Not reported|Unmeasured|Not coded||NR||NR||NR|Perca flavescens|Yellow Perch|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Percidae|Perca|flavescens||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|1.1 G|Static|Fresh water|Lab|NR|Formulation||0.8||0.6||1.0|ug/L|||||||||||||||||Formulation||0.0008||0.0006||0.001|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|R|8167|Insufficient|Not coded|||BEH, SWIMMING ALTERATIONS, EQUILIB, COLORATION, MEAN LC50| CARRIER/ACETONE, 1 ML/L// SPEC/LOT 116// ||12|||||C|||||||NR|||||||||||||NR|   CARRIER/ACETONE, 1 ML/L// SPEC/LOT 116// |Marking,L.L.|2009|Evaluation of p,p'-DDT as a Reference Toxicant in Bioassays|Invest.Fish Control No.10, Resourc.Publ.No.14, Fish Wildl.Serv., Bur.Sport Fish Wildl., USDI, Washington, DC:10 p.|1966|
2236400|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Not reported|Unmeasured|Not reported||NR||NR||NR|Ameiurus melas|Black Bullhead|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Siluriformes|Ictaluridae|Ameiurus|melas||Fish|Not reported||NR||4||12|Month(s)|Laboratory||NR||0.5||14|g|Not reported|2-10 CM|Static|Fresh water|Lab|NR|Formulation||0.038||NR||NR|ppm|||||||||||||||||Formulation||0.038||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|p,p'-DDT, WHO STANDARD|219545|Carrier or solvent|Acute||0.02 PPM SOLUBILITY IN WATER|| ||20|||||C||10*|||||mg/L||||6.8||7.6|||||||NR|SOURCE/FISH FARM//MEDIA/DE-IONIZED WATER RECONSTITUTED WITH ELECTROLYTES//   |Bathe,R., K. Sachsse, L. Ullmann, W.D. Hormann, F. Zak, and R. Hess|7199|The Evaluation of Fish Toxicity in the Laboratory|Proc. Eur. Soc. Toxicol.16:113-124|1975|
2236400|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Not reported|Unmeasured|Not reported||NR||NR||NR|Ameiurus melas|Black Bullhead|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Siluriformes|Ictaluridae|Ameiurus|melas||Fish|Not reported||NR||4||12|Month(s)|Laboratory||NR||0.5||14|g|Not reported|2-10 CM|Static|Fresh water|Lab|NR|Formulation|>|0.080||NR||NR|ppm|||||||||||||||||Formulation|>|0.08||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|p,p'-DDT, WHO STANDARD|219545|Carrier or solvent|Acute||0.02 PPM SOLUBILITY IN WATER|| ||20|||||C||10*|||||mg/L||||6.8||7.6|||||||NR|SOURCE/FISH FARM//MEDIA/DE-IONIZED WATER RECONSTITUTED WITH ELECTROLYTES//   |Bathe,R., K. Sachsse, L. Ullmann, W.D. Hormann, F. Zak, and R. Hess|7199|The Evaluation of Fish Toxicity in the Laboratory|Proc. Eur. Soc. Toxicol.16:113-124|1975|
1340824|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Technical grade, technical product, technical formulation|Unmeasured|Not coded||NR||NR||NR|Tilapia zillii|Tilapia|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Cichlidae|Tilapia|zillii||Fish|Fry||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|0.825 G,WTINT, 3.36 CM, ALEXANDRIA/|Not reported|Fresh water|Lab|NR|Active ingredient||42.00||35.21||50.11|ug/L|||||||||||||||||Active ingredient||0.042||0.03521||0.05011|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|p,p'-DDT|8130|Concurrent control|Not coded||6 REPLICATES|| LIFESTG/STRAIN//DOSES/NA ug/L//TESTID/3//OEF/STRAIN EFCTS, RESISTANCE RATIOS////||25*|||||C|||||||NR|||||||||||||NR|   LIFESTG/STRAIN//DOSES/NA ug/L//TESTID/3//OEF/STRAIN EFCTS, RESISTANCE RATIOS////|El-Sebae,A.H.|18337|Acute and Chronic Toxicity to Marine Biota of Widely Used Dispersants, PCBs, Chlorinated Pesticides and Their Combinations and Their Biomagnification in Alexandria Region|MAP Tech. Rep. Ser.10:109-118|1987|
