"Test Number"|"CAS Number "|" Chemical Name"|"Chemical Grade"|"Chemical Analysis"|"Test Method"|" Chemical Purity Mean Op "|" Chemical Purity Mean(%) "|" Chemical Purity Min Op "|" Chemical Purity Min(%) "|" Chemical Purity Max Op "|" Chemical Purity Max(%)"|"Species Scientific Name "|" Species Common Name"|"Species Kingdom "|" Species Phylum "|" Species Sub Phylum "|" Species Superclass "|" Species Class "|" Species Order "|" Species Family "|" Species Genus "|" Species "|" Variety"|"Species Group"|"Organism Lifestage"|" Organism Age Mean Op "|" Organism Age Mean "|" Organism Age Min Op "|" Organism Age Min "|" Organism Age Max Op "|" Organism Age Max "|" Age Units"|"Organism Source"|" Organism Initial Weight Mean Op "|" Organism Initial Weight Mean "|" Organism Initial Weight Min Op "|" Organism Initial Weight Min "|" Organism Initial Weight Max Op "|" Organism Initial Weight Max "|" Organism Initial Weight Units"|Gender|"Organism Comment"|"Exposure Type"|"Media Type"|"Test Location"|"Number of Doses"|"Conc 1 Type (Author) "|" Conc 1 Mean Op (Author) "|" Conc 1 Mean (Author) "|" Conc 1 Min Op (Author) "|" Conc Min 1 (Author) "|" Conc 1 Max Op (Author) "|" Conc 1 Max (Author) "|" Conc 1 Units (Author) "|" Conc 2 Type (Author) "|" Conc 2 Mean Op (Author) "|" Conc 2 Mean (Author) "|" Conc 2 Min Op (Author) "|" Conc Min 2 (Author) "|" Conc 2 Max Op (Author) "|" Conc 2 Max (Author) "|" Conc 2 Units (Author) "|" Conc 3 Type (Author) "|" Conc 3 Mean Op (Author) "|" Conc 3 Mean (Author) "|" Conc 3 Min Op (Author) "|" Conc Min 3 (Author) "|" Conc 3 Max Op (Author) "|" Conc 3 Max (Author) "|" Conc 3 Units (Author)"|"Conc 1 Type (Standardized) "|" Conc 1 Mean Op (Standardized) "|" Conc 1 Mean (Standardized) "|" Conc 1 Min Op (Standardized) "|" Conc Min 1 (Standardized) "|" Conc 1 Max Op (Standardized) "|" Conc 1 Max (Standardized) "|" Conc 1 Units (Standardized) "|" Conc 2 Type (Standardized) "|" Conc 2 Mean Op (Standardized) "|" Conc 2 Mean (Standardized) "|" Conc 2 Min Op (Standardized) "|" Conc Min 2 (Standardized) "|" Conc 2 Max Op (Standardized) "|" Conc 2 Max (Standardized) "|" Conc 2 Units (Standardized) "|" Conc 3 Type (Standardized) "|" Conc 3 Mean Op (Standardized) "|" Conc 3 Mean (Standardized) "|" Conc 3 Min Op (Standardized) "|" Conc Min 3 (Standardized) "|" Conc 3 Max Op (Standardized) "|" Conc 3 Max (Standardized) "|" Conc 3 Units (Standardized)"|Effect|"Effect Measurement"|"EE Comment"|Endpoint|"Response Site"|"Statistical Significance "|" Significance Level Mean Op "|" Significance Level Mean "|" Significance Level Min Op "|" Significance Level Min "|" Significance Level Max Op "|" Significance Level Max"|" Observed Duration Mean Op (Days) "|" Observed Duration Mean (Days) "|" Observed Duration Min Op (Days) "|" Observed Duration Min (Days) "|" Observed Duration Max Op (Days) "|" Observed Duration Max (Days) "|" Observed Duration Units (Days)"|"Chemical Formulation"|"Chemical Comment"|"Species NCBI TaxID"|Control|"Test Type"|Doses|"Experimental Design"|"Other Effects"|"Result Comment"|" Temperature Mean Op "|" Temperature Mean "|" Temperature Min Op "|" Temperature Min "|" Temperature Max Op "|" Temperature Max "|" Temperature Units"|" Dissolved Oxygen Mean Op "|" Dissolved Oxygen Mean "|" Dissolved Oxygen Min Op "|" Dissolved Oxygen Min "|" Dissolved Oxygen Max Op "|" Dissolved Oxygen Max "|" Dissolved Oxygen Units"|" pH Mean Op "|" pH Mean "|" pH Min Op "|" pH Min "|" pH Max Op "|" pH Max"|" Conductivity Mean Op "|" Conductivity Mean "|" Conductivity Min Op "|" Conductivity Min "|" Conductivity Max Op "|" Conductivity Max "|" Conductivity Units"|"General Comments"|"Author "|" Reference Number "|" Title "|" Source "|" Publication Year"|
1338432|138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Not reported|Unmeasured|Not coded|>|95||NR||NR|Gammarus pulex|Scud|Animalia|Arthropoda|Crustacea||Malacostraca|Amphipoda|Gammaridae|Gammarus|pulex||Crustaceans; Standard Test Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|MALE, FEMALE,0.0409 G,WTINT|Static|Fresh water|Lab|8|Active ingredient||3857||NR||NR|ug/L|||||||||||||||||Active ingredient||3.857||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Pure|Imidacloprid|52641|Multiple types of controls were reported by the author|Not coded||2 REPLICATES|| TIME/OTHER DURATION REPORTED//DNUM/8//DOSES/NA ug/L//TESTID/1//CONTR/C,V//OEF/BCM////||13|||||C|||||||NR|||||||||||||NR|   TIME/OTHER DURATION REPORTED//DNUM/8//DOSES/NA ug/L//TESTID/1//CONTR/C,V//OEF/BCM////|Ashauer,R., I. Caravatti, A. Hintermeister, and B.I. Escher|153560|Bioaccumulation Kinetics of Organic Xenobiotic Pollutants in the Freshwater Invertebrate Gammarus pulex Modeled with Prediction Intervals|Environ. Toxicol. Chem.29(7): 1625-1636|2010|
2140329|138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Not reported|Unmeasured|Not reported||NR||NR||NR|Gammarus pulex|Scud|Animalia|Arthropoda|Crustacea||Malacostraca|Amphipoda|Gammaridae|Gammarus|pulex||Crustaceans; Standard Test Species|Juvenile||NR||NR||NR|Not reported|Wild||NR||NR||NR|NR|Not reported|NR|Renewal|Fresh water|Lab|6|Formulation||33.8||20.9||54.6|ug/L|||||||||||||||||Formulation||0.0338||0.0209||0.0546|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||28||NR||NR|Day(s)|Soluble concentrate|Imidacloprid|52641|Concurrent control|Chronic|0 ug/L / 1 ug/L / 3 ug/L / 10 ug/L / 30 ug/L / 100 ug/L|3 REPLICATES|ACUTE-TO-CHRONIC RATIO| ||||17.7||19.7|C||||7.06||9.59|mg/L||||7.36||8.30||||179||208|uS/cm|   |Roessink,I., L.B. Merga, H.J. Zweers, and P.J. Van den Brink|166772|The Neonicotinoid Imidacloprid Shows High Chronic Toxicity to Mayfly Nymphs|Environ. Toxicol. Chem.32(5): 1096-1100|2013|
2001531|138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Not reported|Measured|Not reported||NR||NR||NR|Hyalella azteca|Scud|Animalia|Arthropoda|Crustacea||Malacostraca|Amphipoda|Hyalellidae|Hyalella|azteca||Crustaceans; Standard Test Species|Juvenile||NR||2||9|Day(s)|Laboratory||NR||NR||NR|NR|Not reported|NR|Static|Fresh water|Lab|6|Active ingredient||17.44||13.33||22.81|ug/L|||||||||||||||||Active ingredient||0.01744||0.01333||0.02281|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Formulated|Admire|294128|Concurrent control|Acute|<0.01 ug/L / 1.31 ug/L / 9.05 ug/L / 48.75 ug/L / 263.12 ug/L / 1174.26 ug/L|5 REPLICATES, TESTED 2 TIMES|| ||23.9|||||C||7.5|||||mg/L||8.24|||||||||||NR|   |Stoughton,S.J., K. Liber, J. Culp, and A. Cessna|110523|Acute and Chronic Toxicity of Imidacloprid to the Aquatic Invertebrates Chironomus tentans and Hyalella azteca Under Constant- and Pulse-Exposure Conditions|Arch. Environ. Contam. Toxicol.54(4): 662-673|2008|
2251871|138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Technical grade, technical product, technical formulation|Chemical analysis reported|Other Method||NR||99.8||99.9|Ceriodaphnia dubia|Water Flea|Animalia|Arthropoda|Crustacea||Branchiopoda|Diplostraca|Daphniidae|Ceriodaphnia|dubia||Crustaceans; Standard Test Species|Not reported|<|24||NR||NR|Hour(s)|Laboratory||NR||NR||NR|NR|Not reported|NR|Not reported|Fresh water|Lab|>=8|Active ingredient||72124.9||51000.0||102000.0|ug/L|||||||||||||||||Active ingredient||72.1249||51||102|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|Imidacloprid, OBTAINED FROM 2 SOURCES|117530|Concurrent control|Acute||10 TEST REPLICATES. 1 ANIMAL PER VESSEL PER REPLICATE. |SPECIES SENSITIVITY DISTRIBUTIONS, 5TH PERCENTILE HAZARD CONCENTRATIONS (HC5), EMPIRICAL CUMULATIVE DISTRIBUTION FUNCTION (ECDF) MEDIAN| ||25|||||C||||8.1||10.5|mg/L||||7.9||8.4||||240||360|uS/cm|SOURCE/MOECC LABORATORY CULTURE//TMETH/ENVIRONMENT CANADA (2007A)//MEDIA/AERATED DECHLORINATED TAP WATER//   |Raby,M., M. Nowierski, D. Perlov, X. Zhao, C. Hao, D.G. Poirier, and P.K. Sibley|178290|Acute Toxicity of 6 Neonicotinoid Insecticides to Freshwater Invertebrates|Environ. Toxicol. Chem.37(5): 1430-1445|2018|
2255227|138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Not reported|Measured|Organization for Economic Cooperation and Development||97||NR||NR|Daphnia magna|Water Flea|Animalia|Arthropoda|Crustacea||Branchiopoda|Diplostraca|Daphniidae|Daphnia|magna||Crustaceans; Standard Test Species|Embryo||NR||NR||NR|Not reported|Laboratory||NR||NR||NR|NR|Not reported|NR|Static|Fresh water|Lab|5|Active ingredient||16.2||12.31||25.77|mg/L|||||||||||||||||Active ingredient||16.2||12.31||25.77|AI mg/L|||||||||||||||||Mortality|Mortality|ENDPT/EC50//MSMT/AS HATCH//|LC50/|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|Imidacloprid|35525|Concurrent control|Acute|0 mg/L / 2.23-2.52 mg/L / 4.33-4.91 mg/L / 8.57-9.91 mg/L / 20.54-21.73 mg/L|3 REPLICATES, EMBRYONIC TOXICITY|| ||21*|||||C|>|5.8*|||||mg/L||7.5*|||||||||||NR|SOURCE/LABORATORY COLONY//TMETH/OECD 2004 TEST 202, QI ET AL 2013//MEDIA/DECHLORINATED TAP WATER//   |Qi,S., D. Wang, L. Zhu, M. Teng, C. Wang, X. Xue, and L. Wu|184090|Neonicotinoid Insecticides Imidacloprid, Guadipyr, and Cycloxaprid Induce Acute Oxidative Stress in Daphnia magna|Ecotoxicol. Environ. Saf.148:352-358|2018|
1248739|138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Technical grade, technical product, technical formulation|Unmeasured|Not coded|>|99.5||NR||NR|Daphnia magna|Water Flea|Animalia|Arthropoda|Crustacea||Branchiopoda|Diplostraca|Daphniidae|Daphnia|magna||Crustaceans; Standard Test Species|Nauplii||24||NR||NR|Hour(s)|Laboratory||NC||NC||NC|NC|Not reported||Static|Fresh water|Lab|NR|Active ingredient|>|320000||NR||NR|ug/L|||||||||||||||||Active ingredient|>|320||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Pure|IMIDACLOPRID|35525|Concurrent control|Not coded||12 REPLICATES, 16:8 LIGHT/DARK CYCLE|LIGHT EFFECTS| TESTID/9//MSMT/NR//DOSES/NR//SOURCE/LAB//WTINT/NR//DNUM/NR//SEX/NR//TMETH/OECD//STYPE/ACUTE//ETIME/48 H//AP RATE/NR//SAMPN/5 OR//WTAT/NR//INTAKE/NR//COMPEP/NR//LD/NR//DW/NR//STST/NR//HMA/NR//NA/NR//CL/NR//DIC/NR//CA/NR//POT/NR//MG/NR//SO4/NR//SULF/NR//||22|||||C||7.06|||||mg/L||||7.54||7.83|||||||NR|   TESTID/9//MSMT/NR//DOSES/NR//SOURCE/LAB//WTINT/NR//DNUM/NR//SEX/NR//TMETH/OECD//STYPE/ACUTE//ETIME/48 H//AP RATE/NR//SAMPN/5 OR//WTAT/NR//INTAKE/NR//COMPEP/NR//LD/NR//DW/NR//STST/NR//HMA/NR//NA/NR//CL/NR//DIC/NR//CA/NR//POT/NR//MG/NR//SO4/NR//SULF/NR//|Sanchez-Bayo,F., and K. Goka|89717|Influence of Light in Acute Toxicity Bioassays of Imidacloprid and Zinc Pyrithione to Zooplankton Crustaceans|Aquat. Toxicol.78(3): 262-271|2006|
1340175|138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Not reported|Unmeasured|Not coded||NR||NR||NR|Gammarus fossarum|Scud|Animalia|Arthropoda|Crustacea||Malacostraca|Amphipoda|Gammaridae|Gammarus|fossarum||Crustaceans; Standard Test Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Not reported|Fresh water|Lab|6|Formulation||0.8||NR||NR|mg/L|||||||||||||||||Formulation||0.8||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Soluble concentrate|Imidacloprid, CONFIDOR 200SL|52638|Carrier or solvent|Not coded|||| DNUM/6//DOSES/0.01/0.1/1.0/10/100 mg/L//TESTID/4//||10|||||C|||||||NR|||||||||||||NR|   DNUM/6//DOSES/0.01/0.1/1.0/10/100 mg/L//TESTID/4//|Lukancic,S., U. Zibrat, T. Mezek, A. Jerebic, T. Simcic, and A. Brancelj|150031|Effects of Exposing Two Non-Target Crustacean Species, Asellus aquaticus L., and Gammarus fossarum Koch., to Atrazine and Imidacloprid|Bull. Environ. Contam. Toxicol.84(1): 85-90|2010|
2001533|138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Technical grade, technical product, technical formulation|Measured|Not reported||99.2||NR||NR|Hyalella azteca|Scud|Animalia|Arthropoda|Crustacea||Malacostraca|Amphipoda|Hyalellidae|Hyalella|azteca||Crustaceans; Standard Test Species|Juvenile||NR||2||9|Day(s)|Laboratory||NR||NR||NR|NR|Not reported|NR|Static|Fresh water|Lab|6|Active ingredient||65.43||39.78||107.62|ug/L|||||||||||||||||Active ingredient||0.06543||0.03978||0.10762|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Pure|Imidacloprid|294128|Concurrent control|Acute|<0.01 ug/L / 1.27 ug/L / 8.03 ug/L / 54.24 ug/L / 243.68 ug/L / 1230.37 ug/L|5 REPLICATES, TESTED 2 TIMES|| ||23.9|||||C||7.5|||||mg/L||8.24|||||||||||NR|   |Stoughton,S.J., K. Liber, J. Culp, and A. Cessna|110523|Acute and Chronic Toxicity of Imidacloprid to the Aquatic Invertebrates Chironomus tentans and Hyalella azteca Under Constant- and Pulse-Exposure Conditions|Arch. Environ. Contam. Toxicol.54(4): 662-673|2008|
1338768|138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Not reported|Unmeasured|Not coded|>|95||NR||NR|Gammarus pulex|Scud|Animalia|Arthropoda|Crustacea||Malacostraca|Amphipoda|Gammaridae|Gammarus|pulex||Crustaceans; Standard Test Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|MALE, FEMALE,0.0409 G,WTINT|Static|Fresh water|Lab|8|Active ingredient||8760||NR||NR|ug/L|||||||||||||||||Active ingredient||8.76||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Pure|Imidacloprid|52641|Multiple types of controls were reported by the author|Not coded||2 REPLICATES|| DNUM/8//DOSES/NA ug/L//TESTID/1//CONTR/C,V//OEF/BCM////||13|||||C|||||||NR|||||||||||||NR|   DNUM/8//DOSES/NA ug/L//TESTID/1//CONTR/C,V//OEF/BCM////|Ashauer,R., I. Caravatti, A. Hintermeister, and B.I. Escher|153560|Bioaccumulation Kinetics of Organic Xenobiotic Pollutants in the Freshwater Invertebrate Gammarus pulex Modeled with Prediction Intervals|Environ. Toxicol. Chem.29(7): 1625-1636|2010|
1325458|138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Not reported|Unmeasured|Not coded||NR||NR||NR|Daphnia magna|Water Flea|Animalia|Arthropoda|Crustacea||Branchiopoda|Diplostraca|Daphniidae|Daphnia|magna||Crustaceans; Standard Test Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Formulation||NR||40||60|% v/v|||||||||||||||||Formulation||NR||40||60|% v/v|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Suspension concentrate (also known as Flowable concentrate)|CONFIDOR 350 SC|35525|Concurrent control|Not coded|||| DOSES/NA % v/v//TESTID/2//PHOTO-FENTON TREATMENT FOR 40 TO 70 MINUTES, BACTERIA////||20|||||C||80|||||% Sat|||||||||||||NR|   DOSES/NA % v/v//TESTID/2//PHOTO-FENTON TREATMENT FOR 40 TO 70 MINUTES, BACTERIA////|Segura,C., C. Zaror, H.D. Mansilla, and M.A. Mondaca|101983|Imidacloprid Oxidation by Photo-Fenton Reaction|J. Hazard. Mater.150(3): 679-686|2008|
2226041|138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Analytical grade|Measured|Not reported|>|99||NR||NR|Hyalella azteca|Scud|Animalia|Arthropoda|Crustacea||Malacostraca|Amphipoda|Hyalellidae|Hyalella|azteca||Crustaceans; Standard Test Species|Larva||NR||2||9|Day(s)|Laboratory||NR||NR||NR|NR|Not reported|AGE WITHIN 2 DAYS OF EACH OTHER|Static|Fresh water|Lab|NR|Active ingredient||363||301||425|ug/L|||||||||||||||||Active ingredient||0.363||0.301||0.425|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|Imidacloprid|294128|Concurrent control|Acute||SINGLE CHEMICAL TEST, MINIMUM OF 7 TREATMENT CONCENTRATIONS AND CONTROL, 3 REPLICATES|MIXTURE, MODEL| ||||21||25|C||||6.7||9.0|mg/L||||7.8||8.6||||293||416|uS/cm|SOURCE/MOECC CULTURE//TMETH/ONTARIO MINISTRY OF THE ENVIRONMENT AND CLIMATE CHANGE (2016, 2018)//MEDIA/DECHLORINATED MUNICIPAL TAP WATER//   |Raby,M., E. Maloney, D.G. Poirier, and P.K. Sibley|179636|Acute Effects of Binary Mixtures of Imidacloprid and Tebuconazole on 4 Freshwater Invertebrates|Environ. Toxicol. Chem.38(5): 1093-1103|2019|
1203453|138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Technical grade, technical product, technical formulation|Unmeasured|Not coded|>|95||NR||NR|Daphnia magna|Water Flea|Animalia|Arthropoda|Crustacea||Branchiopoda|Diplostraca|Daphniidae|Daphnia|magna||Crustaceans; Standard Test Species|New, newly or recent hatch|<|24||NR||NR|Hour(s)|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Active ingredient||10440||6970||17710|ug/L|||||||||||||||||Active ingredient||10.44||6.97||17.71|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Pure|CRY, ADMIRE|35525|Carrier or solvent|Not coded|||LC90| ||27|||||C|||||||NR|||||||||||||NR|   |Song,M.Y., J.D. Stark, and J.J. Brown|18476|Comparative Toxicity of Four Insecticides, Including Imidacloprid and Tebufenozide, to Four Aquatic Arthropods|Environ. Toxicol. Chem.16(12): 2494-2500|1997|
2252251|138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Technical grade, technical product, technical formulation|Measured|Environment Canada||99.8||NR||NR|Ceriodaphnia dubia|Water Flea|Animalia|Arthropoda|Crustacea||Branchiopoda|Diplostraca|Daphniidae|Ceriodaphnia|dubia||Crustaceans; Standard Test Species|Neonate|<|24||NR||NR|Hour(s)|Laboratory||NR||NR||NR|NR|Not reported|NR|Renewal|Fresh water|Lab|8|Active ingredient||8.42||5.36||11.48|mg/L|||||||||||||||||Active ingredient||8.42||5.36||11.48|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||6||NR||NR|Day(s)|Not reported|Imidacloprid|117530|Concurrent control|Full life cycle|0 mg/L / 1.53 mg/L / 3.06 mg/L / 6.13 mg/L / 12.25 mg/L / 24.50 mg/L / 49.00 mg/L / 98.00 mg/L|10 REPLICATES|ACUTE-TO-CHRONIC RATIO| ||25|||||C|||||||NR|||||||||||||NR|TMETH/ECAN 2007//MEDIA/DECHLORINATED MUNICIPAL TAP WATER// NR  |Raby,M., X. Zhao, C. Hao, D.G. Poirier, and P.K. Sibley|183514|Relative Chronic Sensitivity of Neonicotinoid Insecticides to Ceriodaphnia dubia and Daphnia magna|Ecotoxicol. Environ. Saf.163:238-244|2018|
2140428|138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Not reported|Unmeasured|Not reported||5||NR||NR|Oreochromis niloticus|Nile Tilapia|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Cichlidae|Oreochromis|niloticus||Fish|Juvenile|~|2||NR||NR|Month(s)|Laboratory||NR||NR||NR|NR|Male|11-17 CM TL|Aquatic - not reported|Fresh water|Lab|6|Formulation||13.36||NR||NR|mg/L|||||||||||||||||Formulation||13.36||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Wettable Powder or Water Dispersible Powder|Admire|8128|Concurrent control|Acute|0 mg/L / 10 mg/L / 13 mg/L / 15 mg/L / 18 mg/L / 20 mg/L|ACTUAL TOXICITY TEST|| |||||||NR|||||||NR|||||||||||||NR|   |Sagun,V.G., and P.P. Ocampo|166820|Proliferation of Melanomacrophage Centers (MMCs) in Nile Tilapia (Oreochromis niloticus Linn.) as Induced by Exposure to Imidacloprid Insecticide|Philipp. Entomol.20(2): 150-164|2006|
2189400|138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Not reported|Unmeasured|Organization for Economic Cooperation and Development||95.3||NR||NR|Danio rerio|Zebra Danio|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Danio|rerio||Fish; Standard Test Species|Larva||72||NR||NR|Hour(s)|Laboratory||NR||NR||NR|NR|Not reported|AB STRAIN|Renewal|Fresh water|Lab|NR|Active ingredient||143.7||99.98||221.6|AI mg/L|||||||||||||||||Active ingredient||143.7||99.98||221.6|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|Imidacloprid|7955|Multiple types of controls were reported by the author|Acute||3 REPLICATES|MIXTURE| ||26*|||||C|||||||NR|||||||||||||NR|SOURCE/CHINA ZEBRAFISH RESOURCE CENTER (WUHAN CITY, CHINA)//CONTR/C,V//TMETH/TG 236//   |Wang,Y., G. Yang, D. Dai, Z. Xu, L. Cai, Q. Wang, and Y. Yu|174473|Individual and Mixture Effects of Five Agricultural Pesticides on Zebrafish (Danio rerio) Larvae|Environ. Sci. Pollut. Res. Int.10:|2016|
2254945|138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Technical grade, technical product, technical formulation|Chemical analysis reported|Organization for Economic Cooperation and Development||95.3||NR||NR|Danio rerio|Zebra Danio|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Danio|rerio||Fish; Standard Test Species|Larva||72||NR||NR|Hours post hatch|Laboratory||NR||NR||NR|NR|Not reported|WILD TYPE AB-STRAIN|Renewal|Fresh water|Lab|8|Active ingredient||128.9||88.47||173.6|AI mg/L|||||||||||||||||Active ingredient||128.9||88.47||173.6|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|Imidacloprid|7955|Multiple types of controls were reported by the author|Acute||3 REPLICATES OF ONE FISH, 6 CONCENTRATIONS PLUS CONCURRENT AND SOLVENT CONTROLS, MEASURED VALUE WITHIN 20 PERCENT OF NOMINAL VALUE, TOXICITY TESTS, 14:10 HOUR LIGHT:DARK|MIXTURE, ADDITIVE INDEX| ||26|||||C|||||||NR|||||||||||||NR|SOURCE/CHINA ZEBRAFISH RESOURCE CENTER, WUHAN, HUBEI, CHINA//CONTR/C,V//TMETH/2013 TEST 236//MEDIA/RECONSTITUTED WATER//   |Wu,S., X. Li, X. Liu, G. Yang, X. An, Q. Wang, and Y. Wang|184102|Joint Toxic Effects of Triazophos and Imidacloprid on Zebrafish (Danio rerio)|Environ. Pollut.235:470-481|2018|
2189400|138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Not reported|Unmeasured|Organization for Economic Cooperation and Development||95.3||NR||NR|Danio rerio|Zebra Danio|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Danio|rerio||Fish; Standard Test Species|Larva||72||NR||NR|Hour(s)|Laboratory||NR||NR||NR|NR|Not reported|AB STRAIN|Renewal|Fresh water|Lab|NR|Active ingredient||186.9||134.5||325.1|AI mg/L|||||||||||||||||Active ingredient||186.9||134.5||325.1|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|Imidacloprid|7955|Multiple types of controls were reported by the author|Acute||3 REPLICATES|MIXTURE| ||26*|||||C|||||||NR|||||||||||||NR|SOURCE/CHINA ZEBRAFISH RESOURCE CENTER (WUHAN CITY, CHINA)//CONTR/C,V//TMETH/TG 236//   |Wang,Y., G. Yang, D. Dai, Z. Xu, L. Cai, Q. Wang, and Y. Yu|174473|Individual and Mixture Effects of Five Agricultural Pesticides on Zebrafish (Danio rerio) Larvae|Environ. Sci. Pollut. Res. Int.10:|2016|
2072016|138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Not coded|Not coded|United States Environmental Protection Agency||97.4||NR||NR|Lepomis macrochirus|Bluegill|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Centrarchidae|Lepomis|macrochirus||Fish; Standard Test Species|Not coded||NC||NC||NC|Not coded|Not coded||0.46||NR||NR|g|Not coded|0.46 g|Static|Fresh water|Lab|NC|Active ingredient|>|105||NR||NR|ppm|||||||||||||||||Active ingredient|>|105||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not coded|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Unspecified|97.4|13106|Control data is presented but without accompanying methodology|Acute|||| |||||||--|||||||--|||||||||||||--|CONTR/STD METHODS USED//   |U.S. Environmental Protection Agency|344|Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))|Environmental Fate and Effects Division, U.S.EPA, Washington, D.C.:|1992|
